   kl=        1000
 kl,ierr=        1000           0
     85  30060.646762758835  -0.626389E-02   0.106471E-01  -0.944023E+01
     86  30649.668596208019   0.374907E-02   0.130611E-01  -0.128423E+01
     87  31158.841827492859  -0.502693E-02   0.117444E-01  -0.108376E+02
     88  31614.113180958644   0.577263E-02   0.107164E-01   0.288858E+01
     89  32164.336668887499  -0.512991E-02   0.128367E-01  -0.597729E+01
     90  32674.707834804845   0.479352E-02   0.181479E-01  -0.631853E+01
     91  33107.082811730630  -0.637302E-02   0.145538E-01  -0.430186E+01
     92  33634.028947746934   0.793281E-02   0.110027E-01  -0.433943E+00
     93  34121.479791387610  -0.597840E-02   0.140634E-01  -0.269464E+00
     94  34650.153595871830   0.597542E-02   0.126228E-01   0.886105E+01
     95  35179.994142644951  -0.455304E-02   0.148199E-01   0.297683E+01
     96  35745.193111746848   0.514747E-02   0.116956E-01   0.164090E+01
     97  36350.657220781308  -0.650403E-02   0.969972E-02   0.122339E+01
     98  36922.638070330133   0.671805E-02   0.114686E-01  -0.609123E+01
     99  37448.275979689613  -0.612683E-02   0.140490E-01  -0.185951E+01
    100  38008.300770046611   0.739564E-02   0.116600E-01  -0.713150E+01
    101  38606.657199501045  -0.673185E-02   0.140697E-01  -0.393383E+01
    102  39151.930315268401   0.686173E-02   0.150799E-01  -0.384428E+01
    103  39739.464455462185  -0.726611E-02   0.149225E-01   0.602815E+01
    104  40311.259632953617   0.687579E-02   0.168671E-01  -0.269884E+01
    105  40880.155384190824  -0.873699E-02   0.132176E-01  -0.216826E+01
    106  41481.048993408724   0.960857E-02   0.115462E-01  -0.957976E+01
    107  42109.320049090427  -0.864808E-02   0.134739E-01   0.194645E+01
    108  42699.853895588814   0.833259E-02   0.149032E-01  -0.594390E+01
    109  43314.280184196388  -0.970148E-02   0.131385E-01   0.304580E+01
    110  43913.338201058556   0.933453E-02   0.132819E-01  -0.384226E+01
    111  44581.348127872850  -0.935363E-02   0.132749E-01  -0.893055E+00
    112  45240.513211602833   0.994632E-02   0.148175E-01   0.399843E+00
    113  45851.797848454160  -0.925932E-02   0.190469E-01   0.541057E+01
    114  46448.268827451466   0.117612E-01   0.159115E-01   0.578393E+01
    115  47061.076711123133  -0.115291E-01   0.151433E-01   0.603354E+01
    116  47727.804289463922   0.982152E-02   0.162679E-01   0.279618E+01
    117  48418.895568354295  -0.103024E-01   0.159297E-01  -0.126008E+02
    118  49099.478150500603   0.130232E-01   0.147055E-01   0.357657E+01
    119  49696.636931846027  -0.119369E-01   0.161714E-01  -0.805716E+01
    120  50438.949604066904   0.127140E-01   0.155486E-01  -0.717487E+00
    121  51056.401333162699  -0.122948E-01   0.168916E-01   0.694248E+01
    122  51782.703270166232   0.141838E-01   0.147185E-01   0.139466E+02
    123  52449.070880173655  -0.130664E-01   0.170655E-01   0.373692E+00
    124  53141.474930441109   0.145117E-01   0.153507E-01  -0.650847E+01
    125  53866.178572011377  -0.149701E-01   0.156823E-01   0.269138E+00
    126  54572.467556719464   0.141327E-01   0.186383E-01   0.701189E+01
    127  55256.542826268189  -0.164253E-01   0.171897E-01   0.261914E+01
    128  55965.004177355615   0.171415E-01   0.169211E-01  -0.708969E+00
    129  56676.669287648350  -0.175464E-01   0.169683E-01   0.458515E+01
    130  57396.911094189563   0.158392E-01   0.191883E-01  -0.433110E+01
    131  58115.093554886756  -0.176183E-01   0.170949E-01  -0.149984E+01
    132  58878.397600007302   0.194865E-01   0.158807E-01  -0.557335E+01
    133  59606.910168983537  -0.193941E-01   0.167826E-01  -0.281161E+01
    134  60375.515536639505   0.201094E-01   0.174839E-01  -0.112808E+02
    135  61090.228801843135  -0.211798E-01   0.175288E-01   0.708954E+01
    136  61851.610207691803   0.223794E-01   0.165667E-01  -0.161068E+01
    137  62621.880141442038  -0.215557E-01   0.180559E-01   0.265685E+01
    138  63372.132304983250   0.231279E-01   0.174802E-01   0.858863E+00
    139  64146.948888609317  -0.214235E-01   0.191694E-01   0.125007E+00
    140  64926.575261564380   0.231802E-01   0.182288E-01  -0.572299E+01
    141  65731.473153783518  -0.240523E-01   0.192901E-01  -0.404519E+01
    142  66475.385204286082   0.250694E-01   0.196648E-01  -0.378549E+01
    143  67266.280731302148  -0.254358E-01   0.191753E-01   0.239575E+00
    144  68073.177643252217   0.265001E-01   0.190494E-01   0.204505E+01
    145  68858.385417061058  -0.274015E-01   0.189632E-01  -0.532634E+01
    146  69675.314162121824   0.276708E-01   0.192989E-01   0.104139E+01
    147  70470.334548680097  -0.286902E-01   0.190684E-01   0.797044E+00
    148  71290.764483905994   0.287482E-01   0.190260E-01  -0.367468E+00
    149  72119.692283022741  -0.291491E-01   0.190877E-01   0.291399E+01
    150  72960.893451274766   0.316536E-01   0.184966E-01  -0.228459E+01
    151  73786.334629337522  -0.304157E-01   0.205019E-01  -0.198310E+01
    152  74610.152688521295   0.314286E-01   0.204105E-01  -0.518903E+00
    153  75455.455362141496  -0.339507E-01   0.192683E-01  -0.424902E+01
    154  76295.115285025124   0.338816E-01   0.195880E-01   0.168816E+01
    155  77161.883585584204  -0.341661E-01   0.199475E-01  -0.171556E+01
    156  78009.763570866504   0.342170E-01   0.204828E-01  -0.974502E+00
    157  78889.408419453219  -0.357433E-01   0.203190E-01  -0.220231E+01
    158  79739.966925023124   0.356791E-01   0.207353E-01   0.504661E+01
    159  80657.388551350974  -0.374771E-01   0.208264E-01   0.419444E+01
    160  81528.811922002598   0.438183E-01   0.199865E-01  -0.372996E+01
    161  82396.027081200184  -0.459023E-01   0.207028E-01  -0.574846E+01
    162  83260.562849744776   0.488165E-01   0.201610E-01  -0.553732E+00
    163  84160.755571571819  -0.500248E-01   0.204509E-01   0.136872E+00
    164  85037.171208349260   0.511359E-01   0.207906E-01  -0.131640E+01
    165  85944.167406386157  -0.528003E-01   0.207324E-01   0.463345E+00
    166  86847.744949727945   0.558344E-01   0.207538E-01  -0.530834E-01
    167  87739.736350298786  -0.563805E-01   0.213233E-01  -0.898653E+00
    168  88656.198404700408   0.589784E-01   0.209892E-01   0.764395E-02
    169  89565.227069783097  -0.590545E-01   0.217286E-01  -0.150836E+01
    170  90484.008958452774   0.612151E-01   0.216038E-01  -0.236525E+00
    171  91396.667133636060  -0.608619E-01   0.219904E-01  -0.125720E+01
    172  92337.252824052674   0.621839E-01   0.217920E-01  -0.145179E+01
    173  93271.696683134272  -0.627522E-01   0.223450E-01  -0.976334E+00
    174  94200.223738945249   0.646611E-01   0.219681E-01  -0.100211E+01
    175  95154.016008053557  -0.648864E-01   0.221276E-01   0.118022E+00
    176  96100.444844945392   0.653063E-01   0.224358E-01  -0.105207E+01
    177  97056.256269254445  -0.682693E-01   0.216963E-01  -0.821656E+00
    178  98027.417487038707   0.687394E-01   0.222324E-01  -0.132051E+01
    179  98980.878895299378  -0.704733E-01   0.224020E-01  -0.377458E+00
    180  99944.017633365191   0.691151E-01   0.229620E-01  -0.375631E+00
    181 100924.676893000360  -0.711413E-01   0.225161E-01  -0.156067E+01
    182 101901.964373826238   0.721074E-01   0.225674E-01  -0.135452E+01
    183 102891.497988121191  -0.714911E-01   0.232302E-01  -0.139062E+01
    184 103873.369844734509   0.731310E-01   0.230890E-01   0.566745E+00
    185 104873.712226034608  -0.745420E-01   0.230256E-01  -0.708251E+00
    186 105867.656159668637   0.761495E-01   0.230521E-01  -0.165078E+00
    187 106866.914003644677  -0.765834E-01   0.231644E-01  -0.156416E+00
    188 107875.692009372491   0.769582E-01   0.232316E-01  -0.122964E+00
    189 108890.891721539752  -0.762627E-01   0.237837E-01   0.629310E-01
    190 109904.486056547612   0.786974E-01   0.233013E-01  -0.915748E+00
    191 110932.703581694775  -0.780667E-01   0.238328E-01  -0.236478E+00
    192 111953.017162366406   0.781039E-01   0.241368E-01  -0.566184E+00
    193 112990.465089919453  -0.811366E-01   0.235403E-01  -0.192958E+01
    194 114016.331189490578   0.796204E-01   0.241096E-01  -0.444188E+00
    195 115070.271524612181  -0.806069E-01   0.239781E-01  -0.870890E+00
    196 116110.330016506094   0.825801E-01   0.237413E-01  -0.998173E+00
    197 117170.640957568874  -0.821100E-01   0.242747E-01  -0.789605E+00
    198 118220.870960825123   0.832021E-01   0.245592E-01  -0.557701E+00
    199 119270.796695596247   0.835963E-01  -0.244275E-01  -0.170171E+00
    200 120356.046754856550  -0.856540E-01  -0.242761E-01   0.446471E+00
    201 121410.307219268609   0.856223E-01  -0.250012E-01   0.134746E+01
    202 122481.397701926428  -0.866872E-01  -0.248477E-01   0.178462E+00
    203 123554.365603390062  -0.863014E-01   0.249510E-01  -0.110788E+01
    204 124646.956861300147   0.867969E-01   0.250251E-01  -0.131470E+01
    205 125729.376443538349  -0.875509E-01   0.252365E-01   0.578051E+00
    206 126819.489352337550  -0.886230E-01  -0.251258E-01   0.307770E+00
    207 127915.331660952230   0.884099E-01  -0.253596E-01   0.191605E+01
    208 129015.880463705224   0.890476E-01   0.253271E-01  -0.257798E+01
    209 130126.159317331796  -0.904003E-01   0.252969E-01  -0.124767E+00
    210 131226.960423837416  -0.890138E-01  -0.258779E-01   0.469992E+00
    211 132350.341514686093  -0.902792E-01   0.257134E-01  -0.364715E+00
    212 133465.169868158817   0.910769E-01   0.259466E-01  -0.143961E+01
    213 134584.295782417787   0.910564E-01  -0.262022E-01   0.203620E+01
    214 135704.774869926594   0.915593E-01   0.259830E-01  -0.290157E+00
    215 136843.391006976744  -0.924230E-01   0.256651E-01  -0.630125E+00
    216 137983.403141358081  -0.913287E-01  -0.262358E-01   0.120138E+01
    217 139124.827483678033   0.925397E-01  -0.262521E-01   0.197655E+00
    218 140265.642717069539  -0.926990E-01  -0.264101E-01   0.148630E+00
    219 141417.785962359485   0.932362E-01  -0.264188E-01   0.113122E+01
    220 142570.511529443000   0.941224E-01   0.264246E-01  -0.916268E+00
    221 143728.432388593938   0.942390E-01  -0.266654E-01   0.453004E+00
    222 144884.175957030762  -0.940310E-01  -0.268380E-01  -0.167470E+00
    223 146049.135310754878   0.942179E-01  -0.266258E-01   0.161643E+01
    224 147228.811380748783  -0.933619E-01  -0.270170E-01   0.124177E+01
    225 148396.680177757808   0.943485E-01  -0.269312E-01   0.132940E+01
    226 149575.853333189472   0.939268E-01   0.269296E-01   0.461868E+00
    227 150764.008245427278  -0.925944E-01   0.273168E-01   0.187458E-01
    228 151956.533085743926   0.930208E-01   0.275055E-01  -0.455607E+00
    229 153139.848507471179   0.944112E-01  -0.272573E-01   0.528518E+00
    230 154333.234937559726   0.927056E-01   0.274584E-01  -0.436420E+00
    231 155544.499727970455   0.925577E-01  -0.274947E-01   0.502775E+00
    232 156743.593783328455   0.923600E-01   0.276772E-01  -0.988909E+00
    233 157951.546147880115   0.912647E-01  -0.277471E-01   0.538050E+00
    234 159176.258147144981   0.907213E-01   0.279746E-01  -0.605992E+00
    235 160386.630593994021   0.915996E-01  -0.278363E-01   0.738050E+00
    236 161608.674137594906   0.899709E-01   0.280867E-01  -0.497732E+00
    237 162842.486393986095   0.902543E-01  -0.279777E-01   0.586107E+00
    238 164069.526707722223   0.893867E-01   0.282802E-01  -0.448395E+00
    239 165306.679030715022   0.884461E-01  -0.284656E-01   0.537033E+00
    240 166545.873661676131   0.876732E-01   0.285881E-01  -0.857634E+00
    241 167796.567142669170   0.874898E-01  -0.286906E-01   0.420289E+00
    242 169040.909727986407   0.869491E-01   0.289699E-01  -0.774509E+00
    243 170297.198191021889   0.874177E-01  -0.289582E-01   0.292610E+00
    244 171544.190854287386   0.869675E-01   0.292056E-01  -0.878972E-01
    245 172794.207310743572   0.857654E-01  -0.290410E-01   0.598295E+00
    246 174073.520214635471   0.849177E-01   0.289952E-01  -0.604960E+00
    247 175331.543758250336   0.833775E-01  -0.292452E-01   0.837276E+00
    248 176621.336715335463   0.827151E-01   0.292141E-01  -0.675519E+00
    249 177899.901197669504   0.831734E-01  -0.293955E-01   0.170941E+00
    250 179171.355927519879   0.824894E-01   0.295889E-01  -0.850104E+00
    251 180458.194462012209   0.813656E-01  -0.296343E-01   0.172836E+00
    252 181750.802250780805   0.810181E-01   0.295572E-01  -0.619950E+00
    253 183047.729304812034   0.804242E-01  -0.297507E-01   0.524001E+00
    254 184342.480446597270   0.805606E-01   0.296342E-01  -0.548090E+00
    255 185647.028818291932   0.795851E-01  -0.299209E-01   0.787304E+00
    256 186952.269662624487   0.791756E-01   0.302174E-01  -0.643376E+00
    257 188244.846419466048   0.771626E-01  -0.305831E-01   0.542980E+00
    258 189566.528420166840   0.768120E-01   0.300172E-01  -0.348893E+00
    259 190885.989808525599   0.765217E-01  -0.297645E-01   0.371446E+00
    260 192211.699598929001   0.752374E-01   0.298710E-01  -0.297715E+00
    261 193552.515340200305   0.753060E-01  -0.299797E-01   0.710228E+00
    262 194870.248767166835   0.738490E-01   0.307160E-01  -0.255414E+00
    263 196204.143877658207   0.728143E-01  -0.308278E-01   0.638538E+00
    264 197540.195280174405   0.736263E-01   0.301608E-01   0.849156E-01
    265 198885.123530147946   0.700012E-01  -0.314075E-01   0.438847E+00
    266 200232.908935415064   0.706799E-01   0.309881E-01  -0.586621E+00
    267 201572.530338223034   0.707434E-01  -0.304199E-01   0.424287E+00
    268 202950.124405413429   0.699261E-01   0.306739E-01  -0.824807E+00
    269 204294.531505869149   0.683295E-01  -0.317231E-01   0.635835E-03
    270 205644.614347209979   0.686261E-01   0.309772E-01  -0.380157E+00
    271 207021.920115446846   0.674553E-01  -0.310013E-01  -0.493274E-01
    272 208388.380365696328   0.661925E-01   0.314023E-01  -0.310496E+00
    273 209764.597800222866   0.667952E-01  -0.308819E-01   0.724173E+00
    274 211134.860025496164   0.643276E-01   0.316371E-01  -0.139391E+00
    275 212523.018333078595   0.636930E-01  -0.314084E-01   0.875316E+00
    276 213917.528470758116   0.634420E-01   0.315284E-01   0.104502E-01
    277 215296.258222269680   0.621171E-01  -0.320316E-01   0.405801E+00
    278 216699.976394746453   0.627035E-01   0.315736E-01  -0.784953E+00
    279 218081.527842777985   0.626560E-01  -0.312278E-01   0.435585E+00
    280 219506.763953105343   0.611934E-01   0.319223E-01  -0.236322E+00
    281 220895.903083563549   0.611662E-01  -0.323847E-01   0.379618E+00
    282 222290.337622956606   0.607128E-01   0.321419E-01  -0.272140E+00
    283 223704.836056086875   0.583226E-01  -0.327679E-01   0.314519E+00
    284 225127.610757236747   0.589068E-01   0.323307E-01  -0.298797E+00
    285 226533.567346762022   0.570145E-01  -0.332322E-01   0.359012E+00
    286 227944.310256379686   0.569896E-01   0.321758E-01  -0.349357E+00
    287 229390.791279098950   0.551703E-01  -0.323427E-01   0.361215E+00
    288 230833.511051289388   0.556579E-01   0.321680E-01  -0.396495E+00
    289 232260.521916207945   0.551099E-01  -0.324949E-01   0.358010E+00
    290 233710.861473286146   0.549568E-01   0.327557E-01  -0.347360E+00
    291 235132.564662152843   0.545044E-01  -0.329887E-01   0.354948E+00
    292 236587.882668153819   0.535399E-01   0.333007E-01  -0.367392E+00
    293 238027.166838264617   0.518372E-01  -0.343307E-01   0.413439E+00
    294 239483.760074730671   0.536340E-01   0.331180E-01  -0.417199E+00
    295 240925.709386508766   0.530655E-01  -0.333440E-01   0.346546E+00
    296 242380.151224981295   0.522612E-01   0.332630E-01  -0.368984E+00
    297 243845.811758558382   0.521929E-01  -0.328662E-01   0.364684E+00
    298 245312.271793659864   0.511235E-01   0.334013E-01  -0.371907E+00
    299 246771.528119123279   0.503974E-01  -0.334734E-01   0.387347E+00
    300 248248.883990756789   0.501946E-01   0.330892E-01  -0.346557E+00
    301 249726.010251893487   0.477221E-01  -0.345978E-01   0.378038E+00
    302 251196.642619428952   0.496694E-01   0.327761E-01  -0.335163E+00
    303 252687.984593072877   0.475423E-01  -0.337758E-01   0.380545E+00
    304 254167.312344378181   0.468592E-01   0.337969E-01  -0.358871E+00
    305 255672.439539645537   0.465038E-01  -0.338086E-01   0.377337E+00
    306 257153.656964743364   0.462792E-01   0.337451E-01  -0.350250E+00
    307 258664.243638244545   0.461289E-01  -0.335928E-01   0.359478E+00
    308 260157.973449590500   0.448278E-01   0.345752E-01  -0.381864E+00
    309 261660.489096240082   0.451587E-01  -0.339806E-01   0.345484E+00
    310 263176.448244036117   0.451503E-01   0.340217E-01  -0.367523E+00
    311 264668.243935322098   0.448019E-01  -0.339209E-01   0.382308E+00
    312 266207.942376131716   0.442135E-01   0.342677E-01  -0.358651E+00
    313 267714.335712008353   0.443382E-01  -0.347942E-01   0.350443E+00
    314 269220.622646857984   0.456406E-01   0.337097E-01  -0.328017E+00
    315 270741.474209164095   0.438656E-01  -0.347597E-01   0.319521E+00
    316 272260.642001829343   0.428435E-01   0.352604E-01  -0.358237E+00
    317 273788.167092330812   0.424220E-01  -0.352090E-01   0.343226E+00
    318 275311.041702762013   0.429664E-01   0.340010E-01  -0.347307E+00
    319 276878.558799371705   0.418829E-01  -0.350339E-01   0.332842E+00
    320 278385.191167050507   0.406116E-01   0.363537E-01  -0.368487E+00
    321 279937.976700638421   0.410437E-01  -0.355363E-01   0.320668E+00
    322 281476.867250886455   0.401493E-01   0.365820E-01  -0.372591E+00
    323 282994.532963827543   0.405825E-01  -0.353525E-01   0.344897E+00
    324 284561.422238636471   0.383018E-01   0.361557E-01  -0.358567E+00
    325 286131.933483351720   0.394290E-01  -0.351763E-01   0.361309E+00
    326 287670.555676301534   0.389416E-01   0.355031E-01  -0.328800E+00
    327 289232.336320264381   0.380964E-01  -0.353942E-01   0.326133E+00
    328 290820.618517594063   0.382069E-01   0.353640E-01  -0.343725E+00
    329 292375.170090904343   0.376432E-01  -0.364959E-01   0.361927E+00
    330 293926.284062763210   0.375448E-01   0.361997E-01  -0.364155E+00
    331 295495.942639144603   0.371176E-01  -0.355287E-01   0.314296E+00
    332 297103.891333164531   0.364933E-01   0.362020E-01  -0.339573E+00
    333 298666.540021308756   0.378701E-01  -0.356196E-01   0.340502E+00
    334 300231.489413833129   0.376490E-01   0.355900E-01  -0.345377E+00
    335 301806.085603025334   0.359393E-01  -0.362835E-01   0.359734E+00
    336 303425.998753039865   0.347858E-01   0.376348E-01  -0.330355E+00
    337 304982.296196146694   0.358057E-01  -0.368785E-01   0.359292E+00
    338 306573.701483564684   0.361376E-01   0.357658E-01  -0.320947E+00
    339 308167.618254683563   0.356261E-01  -0.357021E-01   0.301092E+00
    340 309774.280251581629   0.351871E-01   0.360542E-01  -0.287425E+00
    341 311337.061179635231   0.349222E-01  -0.349710E-01   0.295749E+00
    342 313018.330128040805   0.341630E-01   0.355795E-01  -0.290483E+00
    343 314578.200594292546   0.342997E-01  -0.359719E-01   0.301905E+00
    344 316245.085742825002   0.335440E-01   0.377166E-01  -0.314149E+00
    345 317787.907662333222   0.333024E-01  -0.390168E-01   0.349420E+00
    346 319373.238602238242   0.326463E-01   0.370087E-01  -0.324715E+00
    347 321099.924310380826   0.341561E-01  -0.359792E-01   0.292546E+00
    348 322650.352692686662   0.328464E-01   0.397072E-01  -0.318958E+00
    349 324240.528142685653   0.329981E-01  -0.381664E-01   0.308818E+00
    350 325895.243181666767   0.325646E-01   0.381368E-01  -0.306167E+00
    351 327487.210550783551   0.319127E-01  -0.386458E-01   0.341067E+00
    352 329126.027054673876   0.312348E-01   0.383612E-01  -0.346211E+00
    353 330753.927381820569   0.314226E-01  -0.372661E-01   0.319514E+00
    354 332422.690709701332   0.306142E-01   0.384554E-01  -0.326432E+00
    355 334015.814023122541   0.315147E-01  -0.368501E-01   0.309121E+00
    356 335727.504370407667   0.312191E-01   0.376655E-01  -0.318286E+00
    357 337315.661981081648   0.310734E-01  -0.393721E-01   0.320067E+00
    358 338928.785048715828   0.325453E-01   0.362905E-01  -0.276483E+00
    359 340591.742370822292   0.302250E-01  -0.376857E-01   0.285633E+00
    360 342244.718328763498   0.309629E-01   0.363425E-01  -0.291149E+00
    361 343892.251026141690   0.289523E-01  -0.381678E-01   0.338765E+00
    362 345558.296184071049   0.303023E-01   0.357477E-01  -0.306827E+00
    363 347239.826662750973   0.281572E-01  -0.388268E-01   0.266644E+00
    364 348879.131801896903   0.291081E-01   0.378222E-01  -0.295076E+00
    365 350551.679426086892   0.280300E-01  -0.391768E-01   0.290101E+00
    366 352200.598997555324   0.291800E-01   0.374979E-01  -0.266257E+00
    367 353874.301093712915   0.285367E-01  -0.379720E-01   0.291326E+00
    368 355535.522048597457   0.281445E-01   0.381364E-01  -0.277254E+00
    369 357217.583690292842   0.282593E-01  -0.375671E-01   0.292063E+00
    370 358909.881422735984   0.283822E-01   0.381139E-01  -0.269501E+00
    371 360554.671900592279   0.274519E-01  -0.397644E-01   0.320298E+00
    372 362238.654634427337   0.283163E-01   0.384276E-01  -0.264159E+00
    373 363872.897932719905   0.262747E-01  -0.399760E-01   0.303016E+00
    374 365623.763670541812   0.276722E-01   0.375485E-01  -0.271051E+00
    375 367252.807909406838   0.270465E-01  -0.383246E-01   0.298492E+00
    376 368997.443598013720   0.269022E-01   0.382607E-01  -0.278989E+00
    377 370660.444158517290   0.276722E-01  -0.384327E-01   0.281309E+00
    378 372309.136649444059   0.270549E-01   0.380821E-01  -0.269863E+00
    379 374046.473282967694   0.268785E-01  -0.374776E-01   0.255920E+00
    380 375706.666889460001   0.275272E-01   0.359328E-01  -0.271009E+00
    381 377471.877045950387   0.263649E-01  -0.377534E-01   0.282498E+00
    382 379113.356209612102   0.250444E-01   0.401355E-01  -0.297642E+00
    383 380849.235295215854   0.247318E-01  -0.397655E-01   0.277290E+00
    384 382565.909540344437   0.258773E-01   0.390976E-01  -0.310372E+00
    385 384246.621422252269   0.255855E-01  -0.404459E-01   0.286403E+00
    386 385921.610952907591   0.242182E-01   0.419056E-01  -0.308144E+00
    387 387638.779761669517   0.249711E-01  -0.394439E-01   0.263740E+00
    388 389343.018653980980   0.250108E-01   0.383999E-01  -0.258741E+00
    389 391070.851011608611   0.244029E-01  -0.382340E-01   0.273147E+00
    390 392830.380532509822   0.244652E-01   0.389841E-01  -0.283798E+00
    391 394485.979527095624   0.244154E-01  -0.387611E-01   0.284088E+00
    392 396270.715202212799   0.233148E-01   0.401027E-01  -0.263056E+00
    393 397960.136392668181   0.247694E-01  -0.384075E-01   0.276188E+00
    394 399688.087141585129   0.236775E-01   0.392546E-01  -0.268970E+00
    395 401470.071485923196   0.228080E-01  -0.421157E-01   0.280703E+00
    396 403168.158983236121   0.252589E-01   0.407258E-01  -0.237698E+00
    397 404806.718841536669   0.232700E-01  -0.428008E-01   0.286904E+00
    398 406606.149874732655   0.224498E-01   0.427144E-01  -0.292275E+00
