 VARIABLES = "Q1/bohr", "Q3/bohr", "w"   
 ZONE I=70, J=70, F=point
 -0.97531064496690778      -0.97262476494151362       2.94135892498174000E-004
 -0.97531064496690778      -0.94209606589714401      -6.93343375256659858E-004
 -0.97531064496690778      -0.91202208440531585      -3.52716851829071787E-005
 -0.97531064496690778      -0.88232853715729120       4.54891858520326084E-004
 -0.97531064496690778      -0.85294225171344695      -3.07245092621497294E-005
 -0.97531064496690778      -0.82380678620885295      -2.35647155181986797E-004
 -0.97531064496690778      -0.79487873279034271       1.00109211238045290E-003
 -0.97531064496690778      -0.76612428677815270      -1.03359303077947139E-003
 -0.97531064496690778      -0.73751677003709659      -9.91219927861118665E-004
 -0.97531064496690778      -0.70903486726666931      -9.20021449202980185E-004
 -0.97531064496690778      -0.68066135225151037      -9.91011010457413122E-004
 -0.97531064496690778      -0.65238215211081962       3.04887187957709343E-004
 -0.97531064496690778      -0.62418564907375307      -1.07817200412766269E-003
 -0.97531064496690778      -0.59606215253446604      -2.74165328147919361E-004
 -0.97531064496690778      -0.56800349541816741       7.91016766929487003E-004
 -0.97531064496690778      -0.54000272273654126      -1.04164945309437231E-003
 -0.97531064496690778      -0.51205384942218735      -6.32634585982825659E-005
 -0.97531064496690778      -0.48415167079919169       2.03725558109286886E-005
 -0.97531064496690778      -0.45629161340458113       8.74377291114395903E-004
 -0.97531064496690778      -0.42846961696620961       5.16840955565158432E-004
 -0.97531064496690778      -0.40068204057500301       7.78488298938464184E-004
 -0.97531064496690778      -0.37292558772797563      -7.65398051192047054E-004
 -0.97531064496690778      -0.34519724613837155       3.96402042155975668E-004
 -0.97531064496690778      -0.31749423912874575       1.01678544544980235E-003
 -0.97531064496690778      -0.28981398612298037       1.08396486413585161E-003
 -0.97531064496690778      -0.26215407029126964       3.27038286970622106E-004
 -0.97531064496690778      -0.23451221181828233       2.97560212958925224E-004
 -0.97531064496690778      -0.20688624558847907      -4.72851427009896480E-005
 -0.97531064496690778      -0.17927410233543425      -3.70016893496224141E-004
 -0.97531064496690778      -0.15167379249988833       6.03623145389815059E-004
 -0.97531064496690778      -0.12408339219620076      -9.08477367243024927E-004
 -0.97531064496690778      -9.65010308079407436E-002  8.55007107840534538E-004
 -0.97531064496690778      -6.89248798273877361E-002  1.28050811140993426E-004
 -0.97531064496690778      -4.13531426260387580E-002  4.09587054938792495E-004
 -0.97531064496690778      -1.37840448976885785E-002  6.13684319534104012E-004
 -0.97531064496690778       1.37841744446958250E-002  1.07356361770775282E-003
 -0.97531064496690778       4.13532721102009629E-002  3.94247987790756602E-004
 -0.97531064496690778       6.89250091855936470E-002  8.82246202897301874E-004
 -0.97531064496690778       9.65011599765394495E-002  5.03514584668980267E-004
 -0.97531064496690778       0.12408352111071853       1.97418488655464602E-004
 -0.97531064496690778       0.15167392109472305      -3.89685065845889146E-004
 -0.97531064496690778       0.17927423054352498       4.56091298269641131E-004
 -0.97531064496690778       0.20688637334093704      -4.33698828004761916E-005
 -0.97531064496690778       0.23451233904397376      -5.08101884574116598E-005
 -0.97531064496690778       0.26215419691633318       1.88626268443927792E-004
 -0.97531064496690778       0.28981411207026769      -8.58485206016920135E-005
 -0.97531064496690778       0.31749436431715267       6.94094794960039120E-004
 -0.97531064496690778       0.34519737048203791       4.36016430955873805E-005
 -0.97531064496690778       0.37292571113532280      -1.34791150617824545E-004
 -0.97531064496690778       0.40068216294754977       1.09961237950284273E-004
 -0.97531064496690778       0.42846973819712325       2.73330125101423483E-004
 -0.97531064496690778       0.45629173337689466       3.15181184045859814E-004
 -0.97531064496690778       0.48415178938358033      -1.27109419880282052E-004
 -0.97531064496690778       0.51205396647419599       2.01870408814650003E-005
 -0.97531064496690778       0.54000283809313010      -8.75510822216438189E-004
 -0.97531064496690778       0.56800360889336476       7.17026153608397760E-004
 -0.97531064496690778       0.59606226391387518       7.26393659389587294E-004
 -0.97531064496690778       0.62418575810760057       6.40888627788106270E-004
 -0.97531064496690778       0.65238225850509945      -1.37226598252365348E-004
 -0.97531064496690778       0.68066145565660463       3.09621731122880657E-004
 -0.97531064496690778       0.70903496726264881       2.04601304721187494E-004
 -0.97531064496690778       0.73751686611450729      -3.21027992255149886E-004
 -0.97531064496690778       0.76612437831264979      -8.68008142317820155E-004
 -0.97531064496690778       0.79487881900860180       2.34718990142448932E-004
 -0.97531064496690778       0.82380686614202325      -2.80221060518539872E-004
 -0.97531064496690778       0.85294232413201765       3.81444734782465601E-004
 -0.97531064496690778       0.88232860047733352      -1.04462704548657768E-004
 -0.97531064496690778       0.91202213654836395       6.94680946319280244E-004
 -0.97531064496690778       0.94209610406969357       2.51947173939636923E-004
 -0.97531064496690778       0.97262478525548102      -1.33516150814500923E-005
 -0.94725093427895646      -0.97262476494151362      -9.53961328195921093E-006
 -0.94725093427895646      -0.94209606589714401       3.44914292988837442E-006
 -0.94725093427895646      -0.91202208440531585       5.06153097694972084E-004
 -0.94725093427895646      -0.88232853715729120      -2.66832295500907736E-005
 -0.94725093427895646      -0.85294225171344695      -9.40123678287227774E-004
 -0.94725093427895646      -0.82380678620885295      -2.07146037384738302E-004
 -0.94725093427895646      -0.79487873279034271       3.54949923228231406E-004
 -0.94725093427895646      -0.76612428677815270      -5.43419477027122077E-004
 -0.94725093427895646      -0.73751677003709659      -1.03949477579106373E-003
 -0.94725093427895646      -0.70903486726666931      -7.01420215280508714E-004
 -0.94725093427895646      -0.68066135225151037      -6.17045669897452382E-004
 -0.94725093427895646      -0.65238215211081962      -9.30943638783348205E-004
