      1   3849.366451522070   0.143124E+00   0.191390E-12  -0.358537E+01
      2   7515.408770048130   0.326770E+00  -0.548569E-08  -0.656087E+00
      3   7630.089166333734   0.898014E-01   0.261514E-07   0.261209E-07




      4  11039.952440531408   0.756834E-01  -0.618842E-03   0.283462E+01
      5  11163.775699198168  -0.448278E+00  -0.343571E-03   0.115327E-05
      6  11248.394771380503  -0.194944E-01   0.576197E-02  -0.677147E+00
      7  13375.694728723642  -0.196798E-01  -0.120694E-01  -0.353635E+00
      8  14355.837697359997   0.218852E+00  -0.641522E-01   0.806375E-01
      9  14638.189806114993   0.170527E+00   0.275212E+00  -0.253499E-03
     10  14972.887983085071   0.825597E-01  -0.937041E+00   0.893652E+00
     11  15248.536003370406   0.415116E+00   0.133852E+00  -0.115978E-03
     12  15777.215612836548   0.191590E+00  -0.662820E-01  -0.415034E+00
     13  17362.411042824930   0.271823E+00   0.230305E-01  -0.168616E-04
     14  17889.025416049415  -0.823619E-01   0.117583E+00   0.847476E+00
     15  18507.131005659041   0.136711E+00   0.644086E-01  -0.431321E-04
     16  19056.044679156421   0.240970E+00  -0.281371E-01   0.181885E-04
     17  19389.099137174318   0.162303E+00   0.175817E-01   0.566965E+00
     18  20572.329719907164   0.506615E-01  -0.174098E-02  -0.409397E+00
     19  22128.590933742227  -0.481919E-01  -0.212238E-03  -0.225055E+00
     20  22789.642048516514   0.171719E+00  -0.241917E-04   0.634145E-08
     21  24009.122021579657  -0.304417E-01  -0.192079E-04  -0.482598E+00
     22  24449.960542700326   0.575915E-01  -0.340430E-05  -0.100526E-06
     23  26079.173032615705   0.147282E+00   0.748556E-08   0.115496E+00
     24  29353.139989234012   0.341793E+00  -0.262189E-11   0.784752E+00
     25  31048.390076283573   0.591598E-01   0.470026E-12   0.119448E-06
