 VARIABLES = "R1 /a_0", "R2 /a_0", "v/a.u."
 ZONE I=70, J=70, F=point
       1.2128761      1.2128761     -0.0000256
       1.2128761      1.3147999      0.0000923
       1.2128761      1.4062338      0.0000294
       1.2128761      1.4928203     -0.0000554
       1.2128761      1.5766303      0.0000862
       1.2128761      1.6587320      0.0000948
       1.2128761      1.7397800      0.0000014
       1.2128761      1.8202149     -0.0000195
       1.2128761      1.9003499      0.0000098
       1.2128761      1.9804146      0.0000328
       1.2128761      2.0605805     -0.0000032
       1.2128761      2.1409771      0.0000052
       1.2128761      2.2217027      0.0000212
       1.2128761      2.3028321     -0.0000473
       1.2128761      2.3844224      0.0000033
       1.2128761      2.4665167     -0.0000083
       1.2128761      2.5491467     -0.0000014
       1.2128761      2.6323351     -0.0000382
       1.2128761      2.7160969     -0.0000129
       1.2128761      2.8004403     -0.0000131
       1.2128761      2.8853677      0.0000018
       1.2128761      2.9708763     -0.0000240
       1.2128761      3.0569588     -0.0000218
       1.2128761      3.1436037     -0.0000065
       1.2128761      3.2307962      0.0000323
       1.2128761      3.3185182     -0.0000274
       1.2128761      3.4067494      0.0000209
       1.2128761      3.4954676     -0.0000069
       1.2128761      3.5846488      0.0000580
       1.2128761      3.6742685     -0.0000325
       1.2128761      3.7643013     -0.0000133
       1.2128761      3.8547217     -0.0000138
       1.2128761      3.9455043      0.0000315
       1.2128761      4.0366245     -0.0000130
       1.2128761      4.1280580      0.0000102
       1.2128761      4.2197816      0.0000053
       1.2128761      4.3117732     -0.0000103
       1.2128761      4.4040119     -0.0000217
       1.2128761      4.4964778      0.0000191
       1.2128761      4.5891524     -0.0000384
       1.2128761      4.6820186      0.0000206
       1.2128761      4.7750606     -0.0000555
       1.2128761      4.8682635      0.0000368
       1.2128761      4.9616140      0.0000349
       1.2128761      5.0550998      0.0000088
       1.2128761      5.1487097     -0.0000125
       1.2128761      5.2424336      0.0000130
       1.2128761      5.3362622     -0.0000055
       1.2128761      5.4301872      0.0000049
       1.2128761      5.5242012     -0.0000011
       1.2128761      5.6182975      0.0000185
       1.2128761      5.7124701      0.0000073
       1.2128761      5.8067136      0.0000042
       1.2128761      5.9010234     -0.0000037
       1.2128761      5.9953952     -0.0000034
       1.2128761      6.0898253      0.0000023
       1.2128761      6.1843105      0.0000454
       1.2128761      6.2788478     -0.0000255
       1.2128761      6.3734349     -0.0000380
       1.2128761      6.4680696      0.0000022
       1.2128761      6.5627500      0.0000163
       1.2128761      6.6574746      0.0000220
       1.2128761      6.7522421      0.0000224
       1.2128761      6.8470513     -0.0000462
       1.2128761      6.9419014     -0.0000297
       1.2128761      7.0367912     -0.0000215
       1.2128761      7.1317193      0.0000277
       1.2128761      7.2266821      0.0000168
       1.2128761      7.3216650      0.0000102
       1.2128761      7.4165527     -0.0000653
       1.3147999      1.2128761     -0.0000168
       1.3147999      1.3147999      0.0000492
       1.3147999      1.4062338      0.0000936
       1.3147999      1.4928203      0.0001597
       1.3147999      1.5766303      0.0002364
       1.3147999      1.6587320      0.0000828
