     1      4634.7667206         6.4684963     -4628.2982242
     2      6229.4259947         6.4444376     -6222.9815572
     3      7786.2621397        19.9421782     -7766.3199615
     4      8291.8790919        23.9757951     -8267.9032968
     5      8390.5985041        21.7708981     -8368.8276060
