      1   4634.766720562124  -0.621084E-03   0.321718E-11   0.461064E+02
      2   6229.425994723242  -0.660870E-03   0.865591E-14   0.124545E+01
      3   7786.262139708301   0.122476E-02   0.156105E-09  -0.328446E+02
      4   8291.879091850775   0.714149E-03  -0.394543E-07   0.123301E+02
      5   8390.598504145179  -0.542743E-03  -0.889147E-07   0.221587E-04






      7   9301.607381485443   0.305670E-03  -0.189844E-04  -0.214814E+01
      8   9449.883355228749   0.377322E-06   0.409250E-01  -0.121718E+02
      9   9869.696283174721  -0.139601E-02   0.807060E-04   0.569496E+00
     10   9966.143521585454  -0.614569E-03  -0.205026E-03   0.703324E-01
     11  10767.864999169467   0.191669E-02  -0.784710E-04   0.295355E+02
     12  11432.354212239754  -0.117437E-02  -0.195458E-02   0.963207E+01
     13  11683.911906971303   0.762685E-03  -0.733045E-02   0.282153E+02
     14  12140.052459162271  -0.233000E-02  -0.715907E-02  -0.154041E+02
     15  12315.669285660591  -0.971458E-03   0.171811E-01   0.137460E+02
     16  12955.788586941142   0.234948E-02   0.288491E-02   0.252176E+01
     17  13481.939174777666  -0.273192E-02   0.186226E-02   0.269170E+02
     18  14660.729809202085   0.136276E-02   0.980524E-02   0.718791E+01
     19  15064.311985195518  -0.315180E-02   0.766687E-02   0.173312E+00
     20  15600.340264236600   0.235024E-02   0.826969E-02  -0.150625E+02
     21  16704.683891605528  -0.292412E-02   0.933467E-02  -0.566042E+01
     22  17325.334430982464   0.336185E-02   0.141013E-01  -0.214072E+02
     23  18010.627975200729  -0.612462E-02   0.876606E-02   0.229290E+01
     24  18738.888501625108   0.381247E-02   0.117083E-01   0.249802E+02
     25  19756.475453346611  -0.350140E-02   0.109854E-01   0.110600E+02
     26  20699.780777581786   0.319558E-02   0.136287E-01   0.384922E+01
     27  21614.522094308213  -0.568437E-02   0.740077E-02   0.333212E+01
     28  22835.554389280831   0.436722E-02   0.111072E-01   0.108200E+02
     29  23828.386240680647  -0.442491E-02   0.142664E-01  -0.659539E+00
     30  24944.648648962640   0.447957E-02   0.171739E-01   0.112495E+02
     31  26003.166842014016  -0.499807E-02   0.177154E-01  -0.284671E+01
     32  27191.085804380142   0.687308E-02   0.141483E-01  -0.699465E+01
     33  28445.758401509524  -0.693636E-02   0.179056E-01   0.211448E+01
     34  29589.909874990986   0.853522E-02   0.180490E-01   0.102442E+02
     35  30800.174165070082  -0.850730E-02   0.199812E-01  -0.466388E+01
     36  32060.317904299114   0.834500E-02   0.216144E-01   0.420303E+01
     37  33390.067995581892  -0.102499E-01   0.190576E-01   0.435683E+01
     38  34655.962916911398   0.915872E-02   0.208497E-01  -0.908240E+01
     39  36233.855923624651  -0.950306E-02   0.215196E-01   0.222665E+01
     40  37603.809480898744   0.111508E-01   0.219505E-01  -0.318319E+01
     41  39029.813362297878  -0.118245E-01   0.217111E-01   0.326653E+00
     42  40592.905421175856   0.132362E-01   0.210714E-01   0.563890E+01
     43  42085.382834453972  -0.132624E-01   0.229781E-01   0.509484E+01
     44  43717.340539699064   0.154432E-01   0.218954E-01   0.739245E+01
     45  45268.563795580063  -0.158302E-01   0.237644E-01   0.515594E+01
     46  46897.415936797312   0.166902E-01   0.232202E-01  -0.171719E+01
     47  48673.976165954504  -0.192169E-01   0.227460E-01  -0.753082E+01
     48  50323.970922780609   0.190058E-01   0.264765E-01  -0.235588E+01
     49  52075.333379296011   0.216887E-01  -0.255972E-01   0.598149E+01
     50  53818.141243518265  -0.241451E-01  -0.250634E-01  -0.579168E+01
     51  55668.370680826512   0.255312E-01  -0.264571E-01   0.343499E+01
     52  57451.584932757287  -0.281762E-01  -0.265194E-01   0.313597E+01
     53  59356.520868419313   0.309839E-01  -0.265352E-01  -0.467036E+01
     54  61216.091705757943  -0.335015E-01  -0.271109E-01   0.878701E+00
     55  63148.984313265959   0.345452E-01  -0.282536E-01  -0.954763E+01
     56  65119.955720701204  -0.370147E-01  -0.287056E-01  -0.171976E+01
     57  67124.786176360285   0.401694E-01  -0.293368E-01   0.559872E+01
     58  69110.640282771070  -0.428727E-01  -0.297300E-01  -0.661127E+01
     59  71197.055702885045   0.449280E-01  -0.305603E-01  -0.737613E+01
     60  73271.457556667548  -0.498239E-01  -0.300138E-01  -0.444194E+00
     61  75400.364489232903   0.522215E-01  -0.308560E-01   0.289371E+01
     62  77575.806854090333  -0.555304E-01  -0.318983E-01   0.129453E+01
     63  79754.711257885123   0.591065E-01  -0.331094E-01   0.168818E+01
     64  82009.832484999381  -0.697660E-01  -0.320340E-01  -0.850706E+01
     65  84191.214704816899   0.799907E-01  -0.317644E-01  -0.381865E+01
     66  86440.466855824721  -0.846004E-01  -0.331660E-01  -0.556041E-01
     67  88682.390145489044   0.913507E-01  -0.333076E-01  -0.231294E+01
     68  90982.169029964876  -0.958626E-01  -0.336000E-01  -0.177241E+01
     69  93329.409062977895   0.100561E+00  -0.342216E-01  -0.196326E+01
     70  95676.811226612946  -0.103934E+00  -0.352954E-01  -0.917476E+00
     71  98054.445671436872  -0.107955E+00   0.353718E-01   0.602135E+00
     72 100499.495557242539  -0.111786E+00  -0.356938E-01   0.556388E-02
     73 102937.756551566577   0.114187E+00  -0.365114E-01  -0.113324E+01
     74 105426.871365323415  -0.117720E+00  -0.365031E-01  -0.789950E+00
     75 107958.777523228549   0.121784E+00  -0.367112E-01  -0.593159E+00
     76 110496.937376229122   0.123734E+00   0.375976E-01  -0.743365E+00
     77 113074.186776850271  -0.125872E+00   0.381445E-01   0.128076E+01
     78 115680.424103384983  -0.129600E+00  -0.381462E-01  -0.721475E+00
